ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;242;16.3037;1.944;74.762;1.944;1;0;13.44;39.3716;32.9018;0;0;12;0;0;0;0;0;0;0;2;14_194
194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0.0;1614862810431;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
13669;97;18.5504;8.352;166.575;8.352;1;0;28.72;39.37;32.9029;0;0;12;0;0;0;0;0;0;0;2;136_69
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
69;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0.0;1614862810460;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;9;83.6169;106.128;165.366;106.128;1;0;21.53;39.3411;32.919;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
58;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0.0;1614862810202;1;39.3385;32.8896;0;46.2854;45.393;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
149;139;17.9846;2.556;105.738;2.556;1;0;26.09;39.3507;32.8944;0.0;1614862810489;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;3;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
42;139;21.1926;0.972;296.796;0.972;1;0;19.39;39.3612;32.9006;0.0;1614862810489;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37212;236;21.2695;1.584;147.052;1.584;1;0;32.55;39.3685;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
212;234;21.297;1.98;154.622;1.98;1;0;32.55;39.3684;32.9043;0.0;1614862810518;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37212;234;21.297;1.98;154.622;1.98;1;0;32.55;39.3684;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
74;74;26.131;1.512;122.959;1.512;1;0;21.83;39.3598;32.9028;0.0;1614862810546;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37212;234;21.297;1.98;154.622;1.98;1;0;32.55;39.3684;32.9043;0;0;12;0;0;0;0;0;0;0;2;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
24;142;25.9442;0.972;49.6198;0.972;1;0;34.38;39.3438;32.8927;0.0;1614862810548;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;3;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
37212;234;21.297;1.98;154.622;1.98;1;0;32.55;39.3684;32.9043;0;0;12;0;0;0;0;0;0;0;3;37_212
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
0;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0.0;1614862810548;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
33;42;27.6196;0.72;277.52;0.72;1;0;22.79;39.3675;32.9088;0.0;1614862810576;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
70;83;25.5707;18.792;160.049;18.792;1;0;34.17;39.3663;32.9064;0.0;1614862810578;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
185;45;30.2783;0.936;290.468;0.936;1;0;27.2;39.3508;32.8986;0.0;1614862810702;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;3;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;3;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
217;21;30.5475;131.04;333.16;131.04;1;0;17.07;39.3605;32.9061;0.0;1614862810704;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
40;114;34.14;3.168;349.365;3.168;1;0;34.33;39.3623;32.9101;0.0;1614862810710;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
235;34;36.0846;28.692;147.59;28.692;1;0;21.7;39.35;32.9001;0.0;1614862810715;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;3;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;3;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
92;74;37.1722;1.836;122.893;1.836;1;0;22.75;39.3574;32.9078;0.0;1614862810716;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
35;187;44.2914;99.324;144.503;99.324;1;0;34.65;39.3579;32.9137;0.0;1614862810806;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
52;91;49.3121;1.944;321.498;1.944;1;0;33.29;39.3451;32.8992;0.0;1614862810835;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;3;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;3;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;3;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
222;156;52.6135;1.836;297.636;1.836;1;0;37.05;39.345;32.9002;0.0;1614862810865;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;4;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;4;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;4;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;4;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;4;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;4;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;4;14_194
190;125;51.3007;14.112;198.957;14.112;1;0;14.96;39.3522;32.9113;0.0;1614862810866;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
247;235;54.3054;76.464;163.993;76.464;1;0;25.96;39.3532;32.9157;0.0;1614862810892;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
31201;117;52.7618;9.216;341.884;9.216;1;0;47.94;39.3532;32.9143;0;0;12;0;0;0;0;0;0;0;2;31_201
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
201;248;53.2507;36.756;167.855;36.756;1;0;28.84;39.3537;32.9154;0.0;1614862810923;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
207241;245;61.4301;5.328;275.158;5.328;1;0;36.96;39.3495;32.9155;0;0;12;0;0;0;0;0;0;0;2;207_241
31201;248;53.2507;36.756;167.855;36.756;1;0;28.84;39.3537;32.9154;0;0;12;0;0;0;0;0;0;0;2;31_201
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
203;140;60.1337;63.504;328.585;63.504;1;0;21.95;39.3495;32.9139;0.0;1614862810959;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
31201;248;53.2507;36.756;167.855;36.756;1;0;28.84;39.3537;32.9154;0;0;12;0;0;0;0;0;0;0;3;31_201
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;3;58_234
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;3;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;3;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;3;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;3;14_194
241;98;63.924;71.064;164.46;71.064;1;0;38.77;39.3491;32.9171;0.0;1614862811015;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
31201;248;53.2507;36.756;167.855;36.756;1;0;28.84;39.3537;32.9154;0;0;12;0;0;0;0;0;0;0;2;31_201
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
189;18;67.2583;59.832;174.144;59.832;1;0;37.04;39.3475;32.9169;0.0;1614862811036;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
31201;248;53.2507;36.756;167.855;36.756;1;0;28.84;39.3537;32.9154;0;0;12;0;0;0;0;0;0;0;2;31_201
58234;2;80.4034;12.096;183.021;12.096;1;0;42.59;39.3424;32.9189;0;0;12;0;0;0;0;0;0;0;2;58_234
37;234;22.6428;214.632;331.304;214.632;1;0;34.93;39.366;32.9041;0;0;12;0;0;0;0;0;0;0;2;37_0
13669;100;18.6493;6.048;146.332;6.048;1;0;31.23;39.37;32.903;0;0;12;0;0;0;0;0;0;0;2;136_69
87204;177;68.703;4.824;67.6703;4.824;1;0;26.27;39.3484;32.9219;0;0;12;0;0;0;0;0;0;0;2;87_204
14194;233;16.2817;3.6;173.221;3.6;1;0;31.74;39.3715;32.9017;0;0;12;0;0;0;0;0;0;0;2;14_194
193;124;65.6543;13.212;138.516;13.212;1;0;24.52;39.3485;32.9177;0.0;1614862811067;2;39.3385;32.8894;0;47.9213;36.7247;100;5000;0;0
